Region,Estimated Total Span
Central Italy,100
Central Italy,100
Central Italy,500
Central Italy,300
Central Italy,100
Central Italy,500
Central Italy,500
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,700
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,900
Central Italy,1000
Central Italy,600
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,500
Central Italy,300
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,700
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,700
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,600
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,400
Central Italy,300
Central Italy,700
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,800
Central Italy,200
Central Italy,500
Central Italy,400
Central Italy,800
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,600
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,400
Central Italy,200
Central Italy,600
Central Italy,700
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,600
Central Italy,600
Central Italy,700
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,600
Central Italy,800
Central Italy,700
Central Italy,100
Central Italy,100
Central Italy,600
Central Italy,400
Central Italy,400
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,600
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,200
Central Italy,1300
Central Italy,100
Central Italy,700
Central Italy,400
Central Italy,100
Central Italy,300
Central Italy,700
Central Italy,100
Central Italy,500
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,270
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,600
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,500
Central Italy,100
Central Italy,900
Central Italy,300
Central Italy,530
Central Italy,100
Central Italy,500
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,500
Central Italy,200
Central Italy,400
Central Italy,400
Central Italy,600
Central Italy,200
Central Italy,300
Central Italy,200
Central Italy,800
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,700
Central Italy,200
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,100
Central Italy,700
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,300
Central Italy,100
Central Italy,400
Central Italy,200
Central Italy,200
Central Italy,500
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,530
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,800
Central Italy,300
Central Italy,1000
Central Italy,1300
Central Italy,500
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,400
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,800
Central Italy,200
Central Italy,700
Central Italy,200
Central Italy,400
Central Italy,100
Central Italy,400
Central Italy,400
Central Italy,300
Central Italy,1300
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,300
Central Italy,200
Central Italy,600
Central Italy,600
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,150
Central Italy,350
Central Italy,200
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,400
Central Italy,700
Central Italy,200
Central Italy,100
Central Italy,300
Central Italy,800
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,300
Central Italy,400
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,300
Central Italy,600
Central Italy,400
Central Italy,200
Central Italy,100
Central Italy,500
Central Italy,300
Central Italy,100
Central Italy,800
Central Italy,200
Central Italy,400
Central Italy,100
Central Italy,700
Central Italy,800
Central Italy,100
Central Italy,200
Central Italy,100
Central Italy,430
Central Italy,100
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,800
Central Italy,200
Central Italy,300
Central Italy,100
Central Italy,500
Central Italy,100
Central Italy,600
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,700
Central Italy,100
Central Italy,200
Central Italy,400
Central Italy,100
Central Italy,400
Central Italy,500
Central Italy,300
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,500
Central Italy,100
Central Italy,800
Central Italy,700
Central Italy,100
Central Italy,170
Central Italy,300
Central Italy,300
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,100
Central Italy,200
Central Italy,300
Central Italy,600
Central Italy,200
Central Italy,500
Central Italy,100
Central Italy,400
Central Italy,700
Central Italy,600
Central Italy,600
Central Italy,400
Central Italy,700
Central Italy,600
Central Italy,200
Central Italy,300
Central Italy,300
Central Italy,600
Central Italy,300
Central Italy,500
Central Italy,1300
Central Italy,400
Central Italy,200
Central Italy,300
Central Italy,400
Central Italy,1500
Central Italy,1300
Central Italy,600
Central Italy,530
Central Italy,200
Central Italy,200
Central Italy,100
Central Italy,300
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,1300
Central Italy,1300
Central Italy,100
Central Italy,200
Central Italy,300
Central Italy,1030
Central Italy,800
Central Italy,230
Central Italy,300
Central Italy,200
Central Italy,700
Central Italy,300
Central Italy,200
Central Italy,1300
Central Italy,300
Central Italy,120
Central Italy,800
Central Italy,800
Central Italy,800
Central Italy,800
Central Italy,400
Central Italy,70
Central Italy,800
Central Italy,100
Central Italy,800
Central Italy,330
Central Italy,100
Central Italy,200
Central Italy,800
Central Italy,800
Central Italy,130
Central Italy,800
Central Italy,800
Central Italy,800
Central Italy,800
Central Italy,130
Central Italy,370
Central Italy,800
Central Italy,800
Central Italy,800
Central Italy,700
Central Italy,800
Central Italy,800
Central Italy,130
Central Italy,300
Central Italy,200
Central Italy,800
Central Italy,800
Central Italy,200
Central Italy,800
Central Italy,800
Central Italy,200
Central Italy,800
Central Italy,200
Central Italy,170
Central Italy,800
Central Italy,300
Central Italy,480
Central Italy,800
Central Italy,170
Central Italy,200
Central Italy,170
Central Italy,800
Central Italy,800
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,150
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,150
Central Italy,800
Central Italy,330
Central Italy,100
Central Italy,800
Central Italy,270
Central Italy,270
Central Italy,800
Central Italy,300
Central Italy,150
Central Italy,130
Central Italy,200
Central Italy,130
Central Italy,130
Central Italy,300
Central Italy,800
Central Italy,300
Central Italy,200
Central Italy,1300
Central Italy,130
Central Italy,800
Central Italy,600
Central Italy,400
Central Italy,2100
Central Italy,200
Central Italy,1800
Central Italy,200
Central Italy,300
Central Italy,300
Central Italy,400
Central Italy,400
Central Italy,100
Central Italy,200
Central Italy,300
Central Italy,1300
Central Italy,600
Central Italy,200
Central Italy,100
Central Italy,200
Central Italy,50
Central Italy,50
Central Italy,50
Central Italy,50
Central Italy,50
Central Italy,120
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,50
Central Italy,680
Central Italy,1100
Central Italy,636
Central Italy,1400
Central Italy,920
Central Italy,1700
Central Italy,1450
Central Italy,600
Central Italy,300
Central Italy,400
Central Italy,300
Central Italy,1280
Central Italy,20
Central Italy,400
Central Italy,1600
Central Italy,700
Central Italy,600
Central Italy,100
Central Italy,600
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,100
Central Italy,800
Central Italy,100
Central Italy,800
Central Italy,700
Central Italy,100
Central Italy,1300
Central Italy,1300
Central Italy,400
Central Italy,200
Central Italy,1300
Central Italy,1300
Central Italy,1300
Central Italy,1300
Central Italy,1300
Central Italy,1600
Central Italy,1300
Central Italy,1300
Central Italy,1300
Central Italy,800
Central Italy,1300
Central Italy,1300
Central Italy,400
Central Italy,530
Central Italy,530
Central Italy,150
Central Italy,150
Central Italy,200
Central Italy,70
Central Italy,530
Central Italy,600
Central Italy,530
Central Italy,530
Central Italy,300
Central Italy,150
Central Italy,330
Central Italy,250
Central Italy,1000
Central Italy,1000
Central Italy,400
Central Italy,150
Central Italy,530
Central Italy,150
Central Italy,300
Central Italy,470
Central Italy,470
Central Italy,320
Central Italy,320
Central Italy,320
Central Italy,850
Fertile Crescent,2600
Fertile Crescent,550
Fertile Crescent,1300
Fertile Crescent,500
Fertile Crescent,2000
Fertile Crescent,1250
Fertile Crescent,1000
Fertile Crescent,3000
Fertile Crescent,500
Fertile Crescent,400
Fertile Crescent,2750
Fertile Crescent,900
Fertile Crescent,200
Fertile Crescent,250
Fertile Crescent,1100
Fertile Crescent,1200
Fertile Crescent,1200
Fertile Crescent,200
Fertile Crescent,400
Fertile Crescent,650
